work_country,work_province,work_dedication,work_contract_type,salary_monthly_BRUTO,salary_monthly_NETO,numero,salary_in_usd,salary_last_dollar_value,salary_pay_cripto,salary_%_cripto,salary_has_bonus,salary_bonus_tied_to,salary_inflation_adjustment,salary_percentage_inflation_adjustment,salary_month_last_inflation_adjustment,salary_comparison_last_semester,salary_benefit,salary_satisfaction,Trabajo de,profile_years_experience,work_years_in_company,work_years_in_current_position,work_people_in_charge_of,tools_platform,tools_programming_languages,tools_frameworks,tools_data_bases,tools_qa_testing,company_employee_number,work_work_modality,Si trabajas bajo un esquema híbrido ¿Cuántos días a la semana vas a la oficina?,company_recommended,profile_studies_level,profile_studies_level_state,profile_career,profile_university,profile_boot_camp,profile_boot_camp_carrer,work_on_call_duty,salary_on_call_duty_charge,work_on_call_duty_charge_type,profile_age,profile_gender,cured_programming_languages,num_of_programming_languages,age_range,profile_studies_short,salary_monthly_DESCUENTOS,Provincia,Genero,Provincia3,Proporciones_salarios
Argentina,Tierra del Fuego,Full-Time,Freelance,78800.0,74000.0,True,,,,,No,No recibo bono,Dos,20,Abril,1,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",2,Networking,1.0,1.0,1.0,0.0,"Linux, VMWare, Windows Server",Bash/Shell,Ninguno de los anteriores,"PostgreSQL, SQLite",Ninguna de las anteriores,De 11  a 50  personas,100% presencial,0,6,Universitario,En curso,Ingeniería en Software,UNTDF - Universidad Nacional de Tierra del Fuego,,,,,,23,Varón Cis,['bash/shell'],1,menor a 25,Universitario,0.06091370558375635,Interior,Varón Cis,Interior,0.9390862944162437
Argentina,Tierra del Fuego,Full-Time,Staff (planta permanente),70000.0,58000.0,True,,,,,No,No recibo bono,No,0,No tuve,1,Horarios flexibles,1,Developer,0.0,0.0,0.0,0.0,"Amazon Web Services, OpenShift","Java, Javascript","Angular, Bootstrap, Hibernate, jQuery, Node.js",MySQL,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,8,,,,,,,,,,24,Varón Cis,"['java', 'javascript']",2,menor a 25,False,0.17142857142857143,Interior,Varón Cis,Interior,0.8285714285714286
Argentina,Tierra del Fuego,Full-Time,Staff (planta permanente),120000.0,117000.0,True,,,,,No,No recibo bono,Uno,20,Abril,3,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",2,Developer,0.0,0.0,0.0,1.0,"Docker, Linux","CSS, HTML, Javascript, PHP","Bootstrap, Node.js, React.js, WordPress",Ninguna de las anteriores,Ninguna de las anteriores,De 2 a 10 personas,Híbrido (presencial y remoto),5,8,Universitario,En curso,Licenciatura en Análisis de Sistemas,Untdf Tierra del Fuego,,,,,,27,Varón cis,"['css', 'html', 'javascript', 'php']",4,25 a 30,Universitario,0.025,Interior,Varón Cis,Interior,0.975
Argentina,Tucumán,Full-Time,Remoto (empresa de otro país),110000.0,98000.0,True,Mi sueldo está dolarizado (pero cobro en moneda local),225,,,No,No recibo bono,Dos,5,Abril,3,"Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",3,Developer,0.0,0.0,0.0,0.0,Azure,".NET, C#, Powershell",.NET Core,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,8,,,,,,,,,,24,Varón Cis,"['.net', 'c#', 'powershell']",3,menor a 25,False,0.10909090909090909,Interior,Varón Cis,Interior,0.8909090909090909
Argentina,Tucumán,Full-Time,Remoto (empresa de otro país),390000.0,323700.0,True,Cobro todo el salario en dólares,,Cobro todo el salario criptomonedas,100%,No,No recibo bono,No,0,No tuve,2,Ninguna de las anteriores,2,Technical Leader,3.0,0.0,0.0,2.0,"Docker, Linux","CSS, HTML, Javascript, TypeScript","Node.js, React.js",MongoDB,"Jest, Postman",De 11  a 50  personas,100% remoto,0,10,,,,,,,,,,27,Varón Cis,"['css', 'html', 'javascript', 'typescript']",4,25 a 30,False,1.0,Interior,Varón Cis,Interior,0.83
Argentina,Tucumán,Full-Time,Staff (planta permanente),123000.0,100000.0,True,,,,,Menos de un sueldo,Performance individual,Dos,11,Mayo,2,Ninguna de las anteriores,1,BI Analyst / Data Analyst,0.0,5.0,0.0,0.0,"Azure, Windows Server, MSSS","Python, SQL",Ninguno de los anteriores,"Microsoft SQL Server, MySQL",Ninguna de las anteriores,De 5001 a 10000 personas,100% remoto,0,2,Terciario,En curso,Tecnicatura en Programación,Instituto Educación Superior Teclab,,,,,,26,Varón Cis,"['python', 'sql']",2,25 a 30,Pregrado,0.18699186991869918,Interior,Varón Cis,Interior,0.8130081300813008
Argentina,Tucumán,Full-Time,Staff (planta permanente),315000.0,250000.0,True,,,,0,Menos de un sueldo,Performance de la compañía,Tres,15,Julio,2,"Abono de celular, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Descuentos varios (Clarín 365, Club La Nación, etc)",2,Data Engineer,2.0,5.0,0.0,0.0,"Linux, VMWare, Windows Server",SSIS,Ninguno de los anteriores,Microsoft SQL Server,Ninguna de las anteriores,De 501 a 1000 personas,Híbrido (presencial y remoto),2,6,,,,,,,,,,32,Varón Cis,['ssis'],1,30 a 35,False,0.20634920634920634,Interior,Varón Cis,Interior,0.7936507936507936
Argentina,Tucumán,Full-Time,Staff (planta permanente),109000.0,98000.0,True,,,,,No,No recibo bono,Uno,32,Junio,3,Ninguna de las anteriores,2,UX Designer,22.0,12.0,4.0,0.0,Ninguna de las anteriores,"CSS, HTML","Bootstrap, Drupal, WordPress",MySQL,Ninguna de las anteriores,De 2 a 10 personas,100% remoto,0,5,,,,,,,,,,45,Varón Cis,"['css', 'html']",2,mayor a 40,False,0.10091743119266056,Interior,Varón Cis,Interior,0.8990825688073395
Argentina,Tucumán,Full-Time,Staff (planta permanente),275000.0,220000.0,True,Cobro parte del salario en dólares,125,,,No,No recibo bono,Más de tres,18,Julio,3,"Capacitaciones y/o cursos, Clases de idiomas, Vacaciones flexibles (adicionales a las reglamentarias)",3,Developer,2.0,0.0,0.0,0.0,"Azure, Firebase","CSS, HTML, Javascript, TypeScript",React.js,Ninguna de las anteriores,Jest,Más de 10000 personas,100% remoto,0,8,,,,,,,,,,43,Varón Cis,"['css', 'html', 'javascript', 'typescript']",4,mayor a 40,False,0.2,Interior,Varón Cis,Interior,0.8
Argentina,Tucumán,Full-Time,Staff (planta permanente),125000.0,100000.0,True,,,,,No,No recibo bono,Dos,10,Junio,2,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles",1,Developer,2.0,1.0,1.0,0.0,"Amazon Web Services, Docker, Kubernetes","Java, SQL",Spring,"MySQL, PostgreSQL",JUnit,De 201 a 500 personas,100% remoto,0,5,Universitario,En curso,Ingeniería en Computación,UTN - Universidad Tecnológica Nacional,,,,,,26,Varón Cis,"['java', 'sql']",2,25 a 30,Universitario,0.2,Interior,Varón Cis,Interior,0.8
Argentina,Tucumán,Full-Time,Staff (planta permanente),64000.0,64000.0,True,,,,,Un sueldo,nada,Dos,20,Junio,2,Ninguna de las anteriores,1,Developer,1.0,1.0,1.0,0.0,"Amazon Web Services, Linux",Javascript,"Angular, Node.js, React.js, Tailwinds, React Native",MySQL,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,2,Terciario,Incompleto,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,,,No,0.0,Neto,24,Varón Cis,['javascript'],1,menor a 25,Pregrado,0.0,Interior,Varón Cis,Interior,1.0
Argentina,Tucumán,Full-Time,Staff (planta permanente),150000.0,125000.0,True,,,,,No,No recibo bono,No,0,No tuve,2,"Capacitaciones y/o cursos, Horarios flexibles",3,Infosec,30.0,0.0,0.0,0.0,Linux,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 2001a 5000 personas,Híbrido (presencial y remoto),3,10,,,,,,,,,,53,Varón Cis,[],0,mayor a 40,False,0.16666666666666666,Interior,Varón Cis,Interior,0.8333333333333334
Argentina,Tucumán,Full-Time,Remoto (empresa de otro país),96180.0,96180.0,True,Cobro todo el salario en dólares,,,,No,No recibo bono,No,0,No tuve,1,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",1,SysAdmin / DevOps / SRE,10.0,2.0,2.0,4.0,"Amazon Web Services, Docker, Linux","Bash/Shell, HTML, Javascript, Python, SQL, TypeScript","Node.js, Vue.js","Amazon DynamoDB, PostgreSQL, SQLite","Cucumber, Cypress",De 2 a 10 personas,100% remoto,0,2,Universitario,Incompleto,Tecnicatura en Programación,Universidad Nacional de Tucumán,,,No,0.0,Porcentaje de mi sueldo bruto,37,Varón Cis,"['bash/shell', 'html', 'javascript', 'python', 'sql', 'typescript']",6,35 a 40,Universitario,0.0,Interior,Varón Cis,Interior,1.0
Argentina,Tucumán,Full-Time,Staff (planta permanente),100000.0,83000.0,True,,,,,Un sueldo,Performance individual,Uno,65%,Mayo,3,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles",3,Recruiter / HR,1.5,1.5,1.5,5.0,Google Cloud Platform,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 2 a 10 personas,100% remoto,0,9,,,,,,,,,,31,Varón Cis,[],0,30 a 35,False,0.17,Interior,Varón Cis,Interior,0.83
Argentina,Tucumán,Full-Time,Staff (planta permanente),650000.0,600000.0,True,,,,,3+ sueldos,Performance de la compañía,Tres,60,Julio,4,Ninguna de las anteriores,4,Data Engineer,6.0,3.0,8.0,3.0,"Docker, Google Cloud Platform, Kubernetes, Linux","Go, Java, Javascript, PHP, SQL","Bootstrap, Flutter, Node.js, Spring, Vue.js","MySQL, Percona Server, Redis, SQLite, Clickhouse Druid",Ninguna de las anteriores,De 51 a 100 personas,Híbrido (presencial y remoto),0,8,,,,,,,,,,30,Varón Cis,"['go', 'java', 'javascript', 'php', 'sql']",5,30 a 35,False,0.07692307692307693,Interior,Varón Cis,Interior,0.9230769230769231
Argentina,Tucumán,Full-Time,Tercerizado (trabajo a través de consultora o agencia),293000.0,240000.0,True,,,,,No,No recibo bono,Dos,40%,Julio,4,"Abono de Internet, Clases de idiomas",4,Developer,10.0,0.0,0.0,0.0,Ninguna de las anteriores,".NET, Bash/Shell, C#, SQL",Ninguno de los anteriores,"Microsoft SQL Server, PostgreSQL",Ninguna de las anteriores,De 501 a 1000 personas,100% remoto,0,10,Universitario,Completo,Licenciatura en Informática,Universidad Siglo 21,,,No,0.0,Porcentaje de mi sueldo bruto,36,Varón Cis,"['.net', 'bash/shell', 'c#', 'sql']",4,35 a 40,Universitario,0.18088737201365188,Interior,Varón Cis,Interior,0.8191126279863481
Argentina,Tucumán,Full-Time,Staff (planta permanente),130000.0,130000.0,True,,,,,Menos de un sueldo,Performance individual,Tres,11,Junio,2,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",2,Core Banking Specialist,5.0,1.0,1.0,250.0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server",Ninguna de las anteriores,De 2 a 10 personas,100% remoto,0,8,,,,,,,,,,23,Varón Cis,[],0,menor a 25,False,0.0,Interior,Varón Cis,Interior,1.0
Argentina,Tucumán,Full-Time,Staff (planta permanente),700000.0,440000.0,True,,,,,3+ sueldos,Mix de las anteriores,Dos,9,Abril,3,"Abono de celular, Abono de Internet, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,Technical Leader,14.0,0.0,0.0,5.0,"Amazon Web Services, Docker",Javascript,Node.js,"Amazon DynamoDB, PostgreSQL",Cypress,De 101 a 200 personas,100% remoto,0,7,Universitario,Completo,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,,,,,,41,Varón Cis,['javascript'],1,mayor a 40,Universitario,0.37142857142857144,Interior,Varón Cis,Interior,0.6285714285714286
Argentina,Tucumán,Full-Time,Staff (planta permanente),85000.0,85000.0,True,,,,,No,No recibo bono,No,0,No tuve,1,Ninguna de las anteriores,1,Developer,0.0,10.0,0.0,10.0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,100% presencial,0,7,Universitario,Incompleto,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,rolling code school,fullStack (stack mern),,,,31,Varón Cis,[],0,30 a 35,Universitario,0.0,Interior,Varón Cis,Interior,1.0
Argentina,Tucumán,Full-Time,Staff (planta permanente),396000.0,290000.0,True,,,,,Un sueldo,Performance individual,Tres,36,Julio,2,Comidas pagas / subvencionadas,3,Developer,12.0,3.0,3.0,2.0,"Docker, Linux, Windows Server","CSS, Dart, HTML, Javascript, PHP, SQL, TypeScript","Bootstrap, Flutter, Laravel, Node.js, Vue.js","Microsoft SQL Server, MongoDB, MySQL",Ninguna de las anteriores,De 501 a 1000 personas,Híbrido (presencial y remoto),5,5,Universitario,Incompleto,Licenciatura en Informática,universidad nacional de tucuman,,,No,0.0,Neto,36,Varón Cis,"['css', 'dart', 'html', 'javascript', 'php', 'sql', 'typescript']",7,35 a 40,Universitario,0.2676767676767677,Interior,Varón Cis,Interior,0.7323232323232324
Argentina,Tucumán,Full-Time,Staff (planta permanente),225000.0,136000.0,True,Cobro parte del salario en dólares,130,,0,Menos de un sueldo,Performance de la compañía,Uno,50,Febrero,3,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles",3,Developer,1.0,1.0,1.0,0.0,Windows Server,".NET, C#, SQL",Ninguno de los anteriores,Oracle,NUnit,De 201 a 500 personas,100% remoto,0,7,,,,,,,,,,30,Varón Cis,"['.net', 'c#', 'sql']",3,30 a 35,False,0.39555555555555555,Interior,Varón Cis,Interior,0.6044444444444445
Argentina,Tucumán,Full-Time,Staff (planta permanente),150000.0,124500.0,True,,,,,No,No recibo bono,Uno,25,Mayo,3,Horarios flexibles,3,Manager / Director,10.0,3.0,2.0,20.0,"Firebase, Heroku, Linux","CSS, HTML, Javascript","Bootstrap, Node.js, React.js, Vue.js",MongoDB,Postman,De 11  a 50  personas,100% remoto,0,8,Universitario,Incompleto,Programador Universitario,UTN - Universidad Tecnológica Nacional,,,,,,39,Varón Cis,"['css', 'html', 'javascript']",3,35 a 40,Universitario,1.0,Interior,Varón Cis,Interior,0.83
Argentina,Tucumán,Full-Time,Tercerizado (trabajo a través de consultora o agencia),87000.0,84000.0,True,,,,,No,No recibo bono,Dos,30,Julio,1,"Clases de idiomas, Horarios flexibles",1,Developer,1.0,1.0,1.0,0.0,"Amazon Web Services, Docker, Firebase","CSS, HTML, Javascript, PHP, TypeScript","Angular, jQuery, Laravel, Node.js","MongoDB, MySQL, Redis",Ninguna de las anteriores,De 2 a 10 personas,100% remoto,0,0,Universitario,Incompleto,Licenciatura en Informática,UNT - Universidad Nacional de Tucumán,,,,,,23,Varón Cis,"['css', 'html', 'javascript', 'php', 'typescript']",5,menor a 25,Universitario,0.034482758620689655,Interior,Varón Cis,Interior,0.9655172413793104
Argentina,Tucumán,Full-Time,Staff (planta permanente),97000.0,83000.0,True,,,,,De uno a tres sueldos,Ganancia de la empresa,Dos,25%,Mayo,2,Ninguna de las anteriores,2,Developer,4.0,4.0,4.0,0.0,Ninguna de las anteriores,"C++, PowerScript",PowerBuilder,"MySQL, Sybase",Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),2,5,Universitario,Incompleto,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,Fundacion Leon,Programadores del futuro,"Sí, pasiva",13000.0,Neto,31,Varón Cis,"['c++', 'powerscript']",2,30 a 35,Universitario,0.14432989690721648,Interior,Varón Cis,Interior,0.8556701030927835
Argentina,Tucumán,Full-Time,Staff (planta permanente),187000.0,155000.0,True,,,,,No,No recibo bono,Dos,48,Mayo,2,"Capacitaciones y/o cursos, Clases de idiomas",2,Business Analyst,11.0,1.0,1.0,5.0,Ninguna de las anteriores,Genexus,Ninguno de los anteriores,Microsoft SQL Server,Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,6,,,,,,,,,,39,Varón Cis,['genexus'],1,35 a 40,False,0.1711229946524064,Interior,Varón Cis,Interior,0.8288770053475936
Argentina,Tucumán,Full-Time,Staff (planta permanente),546000.0,384000.0,True,Cobro parte del salario en dólares,,,,Un sueldo,Performance grupal,Dos,40,Julio,2,Horarios flexibles,1,Developer,3.0,1.0,1.0,0.0,Google Cloud Platform,Java,Rails,Oracle,Jest,De 2 a 10 personas,100% remoto,2,4,Secundario,Completo,Analista de Sistemas,,,,"Sí, activa",0.0,Bruto,35,Varón Cis,['java'],1,35 a 40,Pregrado,0.2967032967032967,Interior,Varón Cis,Interior,0.7032967032967034
Argentina,Tucumán,Full-Time,Staff (planta permanente),155000.0,122000.0,True,,,,,No,No recibo bono,Más de tres,36,Julio,4,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles",4,Profesor Adjunto Avanzado Full Stack Node js,0.0,0.0,0.0,0.0,Heroku,"CSS, HTML, Javascript, SQL","Bootstrap, Node.js, React.js",MySQL,Ninguna de las anteriores,De 501 a 1000 personas,100% remoto,0,10,Secundario,Completo,,,Digital house,Full Stack Node js,No,0.0,Porcentaje de mi sueldo bruto,32,Varón Cis,"['css', 'html', 'javascript', 'sql']",4,30 a 35,Pregrado,0.2129032258064516,Interior,Varón Cis,Interior,0.7870967741935484
Argentina,Tucumán,Full-Time,Tercerizado (trabajo a través de consultora o agencia),330000.0,254000.0,True,,,,,No,No recibo bono,No,7%,Junio,3,"Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles",3,Developer,6.0,0.0,6.0,2.0,Ninguna de las anteriores,"Bash/Shell, Javascript",Vue.js,Ninguna de las anteriores,Ninguna de las anteriores,De 2001a 5000 personas,100% remoto,0,5,,,,,,,,,,38,Varón Cis,"['bash/shell', 'javascript']",2,35 a 40,False,0.23030303030303031,Interior,Varón Cis,Interior,0.7696969696969697
Argentina,Tucumán,Full-Time,Staff (planta permanente),200000.0,180000.0,True,,,,,No,No recibo bono,Uno,12,Julio,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",4,Developer,2.0,2.0,2.0,0.0,"Amazon Web Services, Docker, Serverless","Javascript, SQL, TypeScript",Node.js,"Amazon RDS/Aurora, MongoDB, MySQL","Jest, Mocha, Postman",De 501 a 1000 personas,100% remoto,0,10,,,,,,,,,,26,Varón Cis,"['javascript', 'sql', 'typescript']",3,25 a 30,False,0.1,Interior,Varón Cis,Interior,0.9
Argentina,Tucumán,Full-Time,Tercerizado (trabajo a través de consultora o agencia),163870.0,136000.0,True,,,,,Un sueldo,Performance grupal,Tres,40,Julio,4,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Licencia por nacimiento extendida",4,Developer,1.0,0.0,0.0,0.0,"Amazon Web Services, Azure, SAP, Windows Server",".NET, Javascript, SQL",".NET Core, React.js, SAP","Microsoft SQL Server, Oracle",Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),3,8,Universitario,En curso,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,,,,,,29,Varón Cis,"['.net', 'javascript', 'sql']",3,25 a 30,Universitario,0.17007383901873435,Interior,Varón Cis,Interior,0.8299261609812656
Argentina,Tucumán,Full-Time,Staff (planta permanente),206000.0,206000.0,True,,,,,No,No recibo bono,Dos,50,Junio,2,"Capacitaciones y/o cursos, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles",3,Developer,12.0,2.0,2.0,0.0,"Linux, odoo",Python,Ninguno de los anteriores,PostgreSQL,Ninguna de las anteriores,De 101 a 200 personas,100% remoto,0,10,Universitario,Completo,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,,,,,,46,Varón Cis,['python'],1,mayor a 40,Universitario,0.0,Interior,Varón Cis,Interior,1.0
Argentina,Tucumán,Full-Time,Staff (planta permanente),465000.0,340000.0,True,,,,,No,No recibo bono,Tres,110,Junio,4,"Abono de Internet, Clases de idiomas, Horarios flexibles",3,Architect,5.0,2.0,0.0,0.0,"Azure, Docker, Kubernetes, Linux, Serverless, VMWare, Windows Server",".NET, Javascript, TypeScript",".NET Core, Next.js, Node.js, React.js, Spark, TensorFlow, Torch","Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MongoDB, PostgreSQL, Redis, SQLite","JUnit, Postman, Selenium, SoapUI, TFS",De 1001 a 2000 personas,100% remoto,0,8,,,,,,,,,,32,Varón Cis,"['.net', 'javascript', 'typescript']",3,30 a 35,False,0.26881720430107525,Interior,Varón Cis,Interior,0.7311827956989247
Argentina,Tucumán,Full-Time,Staff (planta permanente),314000.0,230000.0,True,,,,,No,No recibo bono,Uno,35,Marzo,2,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",2,SysAdmin / DevOps / SRE,3.0,3.0,3.0,0.0,"Amazon Web Services, Docker, Kubernetes, Linux, Windows Server",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 101 a 200 personas,100% remoto,0,5,,,,,,,,,,31,Varón Cis,[],0,30 a 35,False,0.267515923566879,Interior,Varón Cis,Interior,0.732484076433121
